# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 09 17:15:22 PST 2022 [seed=1668042916828]
# -threads 10 -save_every 2000000 -beagle 235hmpxv_logistic.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
6175000	-29581.442689760323	-664.7565609672059	-28916.686128793117	0.8638145730471013	2021.9334457009254	45.90741426555352	23.172135166333387	13.40793496033522	0.42427614547791814	32.475821233249064	0.3332833979534534	0.16789445092266495	0.16826393429098987	0.33055821683289516	0.5705448372165792	3.8823032640443727E-4	3.882303264044375E-4	-28916.686128793117	0.0	-642.2648522879693
6200000	-29558.994284690056	-628.1174369467335	-28930.876847743322	0.826555642839807	2021.9707046311328	40.811814641601345	28.798626162685043	9.878412126261848	0.31390232851385624	26.625264531532448	0.3314874542801889	0.16699861580745598	0.17236009870142696	0.3291538312109315	0.5028942758249093	4.196046758167072E-4	4.1960467581670665E-4	-28930.876847743322	0.0	-609.5745213747662
6225000	-29591.94799744076	-660.8964987413555	-28931.051498699402	0.9460121282530254	2021.8512481457196	45.6443834154588	25.419168213678144	9.481671653753658	0.36425104580268813	24.21179735500288	0.33062443648305406	0.16547907922595312	0.17429989303001636	0.32959659126097973	1.0464995132069441	4.408784805810694E-4	4.408784805810698E-4	-28931.051498699402	0.0	-642.0188357429478
6250000	-29575.378872009875	-640.5698244130962	-28934.80904759678	0.8982038373129528	2021.8990564366597	42.87535830897984	13.664886697279009	14.875241186140311	0.4705973982434719	17.963152490705134	0.3286295606419655	0.16928550631556386	0.16807935715003977	0.33400557589243424	0.24735359297062898	4.161723357999568E-4	4.1617233579995644E-4	-28934.80904759678	0.0	-619.2053574337688
6275000	-29607.206405418376	-662.0579969493742	-28945.148408469002	0.9616525551078008	2021.8356077188648	45.64457882659244	31.706468720564843	12.156613401265707	0.36422352661076196	26.39084436440357	0.3328294634483496	0.1666362548371337	0.16728778552151288	0.3332464961930073	0.49521517382794655	3.772196953998624E-4	3.772196953998627E-4	-28945.148408469002	0.0	-641.1777784967724
6300000	-29543.581010771522	-618.3309758858317	-28925.250034885692	0.7756025903129656	2022.0216576836597	40.60321114535461	18.23226265222176	15.583343392608644	0.4248394447175208	35.641176548239585	0.33381299359749134	0.1645946333125032	0.16460289611219037	0.33698947697781845	0.1668412343996616	4.311731445980849E-4	4.3117314459808386E-4	-28925.250034885692	0.0	-594.467601718724
6325000	-29575.215389006065	-638.3795937728811	-28936.835795233183	0.838223279327607	2021.959036994645	43.06397663479092	23.428884076814438	13.885148123419132	0.40612883967470353	25.188180249084265	0.33051180311504663	0.1641417274845518	0.17074234448076644	0.3346041249196385	0.5332774929638319	4.356570468211189E-4	4.3565704682111924E-4	-28936.835795233183	0.0	-616.1110651914942
6350000	-29534.036342614545	-597.2159058851284	-28936.820436729417	0.7800046746828018	2022.0172555992897	38.377070700968886	29.926540616268234	13.563130696431838	0.33213321034856397	25.566942365181134	0.3264825498922631	0.16655999800656	0.17075752991626583	0.33619992218491446	0.32962081292351225	5.168367612524447E-4	5.168367612524446E-4	-28936.820436729417	0.0	-575.3956684995355
6375000	-29574.523229329032	-626.4252600922042	-28948.097969236827	0.8215996836328039	2021.9756605903399	41.72765425283452	30.79133612125948	10.919001002128342	0.324116173953961	17.893455100421495	0.32997987566069403	0.16853812285815803	0.17117272965696873	0.3303092718241826	0.2947470629480891	4.532497580255926E-4	4.5324975802559214E-4	-28948.097969236827	0.0	-608.1184234869951
6400000	-29602.101978431412	-654.1001885739711	-28948.00178985744	0.8113905482217493	2021.985869725751	46.02757108482675	20.46528167339341	18.956886232342256	0.47471740634409404	23.687708885262712	0.3315252962177369	0.16913159808595163	0.1682586804982093	0.33108442519810555	0.3502381332208374	4.145140525912049E-4	4.145140525912051E-4	-28948.00178985744	0.0	-627.4089658337384
6425000	-29576.30882286399	-647.1967030480349	-28929.112119815956	0.8263942396004031	2021.9708660343722	44.56246035182621	21.10071738860698	15.735330862474726	0.4441257580168869	24.90121052205737	0.33858086941065235	0.16448450913959745	0.16677522829162303	0.3301593931581307	0.8607113304674237	4.07444745995896E-4	4.0744474599589594E-4	-28929.112119815956	0.0	-622.5555299365261
6450000	-29570.652047315212	-635.9220515958218	-28934.72999571939	0.8174823446373521	2021.9797779293353	43.404858043953936	21.021758388390868	16.55587638042489	0.4303705539554144	34.1670758144484	0.3288559842753813	0.17115824193418044	0.16683342733026923	0.3331523464601726	0.32003993815662113	4.956059037003544E-4	4.956059037003538E-4	-28934.72999571939	0.0	-610.7486194983152
6475000	-29564.127917062153	-619.7658871685325	-28944.362029893622	0.7088736447438049	2022.0883866292288	43.44862585479678	33.82330051764663	18.11452752712521	0.38895321585112985	21.079837982142703	0.32619222485382854	0.16946619379378716	0.17003941065987424	0.33430217069251356	0.6524233125637554	4.3279962651221926E-4	4.3279962651221953E-4	-28944.362029893622	0.0	-593.0841305739156
6500000	-29553.691425230507	-597.7032176746295	-28955.988207555878	0.7687432702218429	2022.0285170037507	38.54549543016173	15.818135712018073	18.19917966389065	0.42610414822622833	23.463527701801958	0.33568645088319354	0.16571722416440776	0.16807336106385576	0.33052296388854646	0.5858439228844237	4.939959857227955E-4	4.93995985722795E-4	-28955.988207555878	0.0	-571.578718389087
6525000	-29534.861610256965	-581.4873333995641	-28953.3742768574	0.7318419956785365	2022.0654182782941	36.198889832604266	16.234587771673485	14.784625607164573	0.38483307471412814	21.73064986364568	0.32300606068708587	0.1752829799935557	0.16928068706419339	0.3324302722551686	1.3208812312965885	5.065883522472486E-4	5.065883522472495E-4	-28953.3742768574	0.0	-557.4620054897216
6550000	-29529.154691927604	-594.8684312000777	-28934.286260727527	0.7801908066425429	2022.01706946733	37.50214096819922	18.052464235723725	16.845505835247305	0.41519960766595815	24.108491050518257	0.32845877987748073	0.16541926417332026	0.17414305767301572	0.3319788982761867	0.6231885572090209	5.569475550116866E-4	5.569475550116871E-4	-28934.286260727527	0.0	-569.8260317907234
6575000	-29555.874947881945	-620.6445695102173	-28935.23037837173	0.8038745137815848	2021.993385760191	40.14058422684258	22.083212804342967	14.358928222561538	0.40329181920150403	33.88831816852746	0.3276419493132743	0.16574710965394218	0.1740819512419661	0.332528989790821	0.5609408595937718	4.5421472121474216E-4	4.542147212147419E-4	-28935.23037837173	0.0	-597.1584659863918
6600000	-29551.3481675589	-631.2919746113153	-28920.056192947584	0.7509218626379374	2022.0463384113348	42.81421491673816	18.702498416530144	20.289414957422792	0.4658118496012971	28.0779728498923	0.32371707251302895	0.1691124593242739	0.17351940634512128	0.3336510618175794	1.0084800249996304	4.97147966567681E-4	4.971479665676804E-4	-28920.056192947584	0.0	-601.6269443251588
6625000	-29503.1373808506	-571.9725341006447	-28931.164846749954	0.7148327665307647	2022.082427507442	34.814631487575284	10.966071201087107	17.992501027936097	0.442520661814136	20.961907374190478	0.32626145988709104	0.17275977357360003	0.1699471925790894	0.331031573960223	0.28392156105687055	6.03575456230908E-4	6.035754562309078E-4	-28931.164846749954	0.0	-547.2891059936763
6650000	-29534.365869953665	-612.9566576984694	-28921.409212255196	0.80066281908651	2021.9965974548861	40.35536706058142	22.870741268892676	14.507556882882762	0.38466677196372673	27.069696190050397	0.3335969660318511	0.16953671445970123	0.16810295095321348	0.3287633685552375	0.2505646055100271	4.7094756794375067E-4	4.709475679437506E-4	-28921.409212255196	0.0	-590.4789081810634
6675000	-29512.5976891829	-583.1520627559746	-28929.44562642693	0.8052201015025814	2021.99204017247	36.08790274304953	17.178593376512776	14.288747276654174	0.38113958581372903	28.212757697638946	0.3260086254500313	0.16819010268793283	0.17168868307950969	0.33411258878252936	0.6653751629984245	5.381885389057835E-4	5.381885389057833E-4	-28929.44562642693	0.0	-560.2469502518186
6700000	-29505.664324908175	-581.298947472947	-28924.365377435228	0.7752639239806487	2022.021996349992	36.276311729028464	12.595691140466949	15.98851261143406	0.42301192307141877	33.24072199441157	0.3323907264699875	0.16676432030618824	0.17382001913512943	0.3270249340886979	0.4507768646770656	5.208240134256535E-4	5.20824013425654E-4	-28924.365377435228	0.0	-557.0153823775232
6725000	-29497.165081023635	-586.5293357776364	-28910.635745246	0.7285567880182298	2022.0687034859543	36.77081280463003	15.672985314971209	21.695254644263613	0.4327402239127135	27.003417483901433	0.3309574155438566	0.1720863936964024	0.1656902410584787	0.3312659497012653	0.47073543444747806	5.597537434656757E-4	5.597537434656756E-4	-28910.635745246	0.0	-556.8075222828958
6750000	-29523.884433301708	-600.5818264527785	-28923.30260684893	0.7544625070700375	2022.0427977669026	37.895772971462016	12.844100247490125	18.939455848719373	0.4488533507120165	27.70486235099444	0.33471796674417165	0.1652787206284789	0.1666519681132887	0.3333513445140638	1.5907112470513487	4.990304739489229E-4	4.99030473948923E-4	-28923.30260684893	0.0	-571.5113766919603
6775000	-29511.001700775098	-602.5426287632115	-28908.459072011887	0.7340302974750069	2022.0632299764975	38.5364732984619	12.928929550694324	23.630950474774274	0.47679147416732964	31.163106384806664	0.3285826740752009	0.1676964129834568	0.17089224954482457	0.33282866339652073	0.7254016831732538	4.87317126051704E-4	4.8731712605170306E-4	-28908.459072011887	0.0	-570.2078925792753
6800000	-29537.81588092746	-609.1817033413539	-28928.634177586107	0.7141796555925914	2022.08308061838	39.75727576200786	22.53591902842232	22.72798139981734	0.43384629721563395	31.145603211699445	0.33399953018349426	0.16366216163006478	0.17429030573601803	0.32804800245042587	0.3639024406318136	4.5562749157528726E-4	4.5562749157528775E-4	-28928.634177586107	0.0	-577.9187304659958
6825000	-29534.98020265023	-588.6338954551236	-28946.346307195105	0.780491723461297	2022.0167685505112	36.97138957274805	14.046820497410879	16.706892753934536	0.40040272780971997	21.08137188579797	0.33976353566842166	0.167561846238216	0.1691842351506114	0.32349038294275384	0.6337786754528468	5.38539312080742E-4	5.385393120807424E-4	-28946.346307195105	0.0	-564.2756486131918
6850000	-29539.13597420108	-602.9368422587232	-28936.199131942354	0.7309121663888003	2022.0663481075837	39.024681293539714	16.6259627277693	18.192509588392774	0.4225655745054823	21.88054735167817	0.3290778967818237	0.1681447485919652	0.1701142183041711	0.33266313632204275	0.19188794346671081	4.470629167606591E-4	4.4706291676065884E-4	-28936.199131942354	0.0	-577.7217606048408
6875000	-29489.873319401955	-557.4205288068373	-28932.452790595118	0.7313355600436433	2022.065924713929	33.82950195120211	12.678555868436291	16.835589547998534	0.40388130959314444	25.8390442703053	0.3284563313547159	0.16582518548530104	0.17230736523917595	0.33341111792080985	0.6886262188898687	5.665255753420382E-4	5.665255753420381E-4	-28932.452790595118	0.0	-532.4428474867725
6900000	-29473.937784387042	-557.174124098794	-28916.76366028825	0.7746167401440738	2022.0226435338286	33.84680987635331	17.61324879942144	12.592228487414356	0.3414013660951163	19.349581913871848	0.3306463274646209	0.16224892363427723	0.1708784325428668	0.3362263163582377	0.6214487318108746	5.920659264929864E-4	5.920659264929863E-4	-28916.76366028825	0.0	-536.9246887781375
6925000	-29512.909692566463	-561.2246414648891	-28951.685051101573	0.771404016585234	2022.0258562573874	34.26024931784222	12.299581122116175	14.864062883175247	0.3929265249706345	36.70197691477232	0.32906235278850154	0.17125658219102843	0.17139530144520435	0.3282857635752683	0.36940443399335127	5.872059451538396E-4	5.872059451538396E-4	-28951.685051101573	0.0	-537.9911385548335
6950000	-29508.841341181804	-582.3964213674252	-28926.444919814377	0.7480095762691923	2022.0492506977034	36.25888091488328	18.29214946842798	14.952965984015455	0.38538538247303383	29.232418450742767	0.3317531984064999	0.1664603858868924	0.16546037356885823	0.3363260421377519	0.3737191908949323	5.123684482689626E-4	5.123684482689627E-4	-28926.444919814377	0.0	-559.2585210324303
6975000	-29486.837424816127	-544.0669840590813	-28942.770440757045	0.7835333852728323	2022.0137268886997	32.30438660810694	26.943545292415966	12.33188801305461	0.28999295822038035	24.490436079189383	0.33292482492692926	0.17170638963032112	0.1679976100350387	0.3273711754077133	0.48590023120485	6.320351236637022E-4	6.320351236637019E-4	-28942.770440757045	0.0	-523.3745635759935
7000000	-29507.376491546816	-559.1316316599282	-28948.244859886887	0.8725486026067343	2021.924711671366	33.8197587588844	15.715708200397337	9.288639355281115	0.31773759695835796	20.818792414366488	0.32668380567300886	0.16534975225413487	0.17095982351861738	0.3370066185542414	0.07736714954342563	6.242462488927143E-4	6.242462488927136E-4	-28948.244859886887	0.0	-543.2211114281633
7025000	-29543.10841775053	-610.3447865733414	-28932.76363117719	0.9905881874118418	2021.8066720865609	39.34347526599783	17.900368222424987	10.029777873940551	0.3635482198623969	22.850241471971255	0.3264722341803474	0.1713992762913781	0.16841317117867155	0.33371531834960544	0.4367686448572386	4.8231325177332344E-4	4.82313251773324E-4	-28932.76363117719	0.0	-592.6269729117859
7050000	-29498.77983015364	-546.2343806187322	-28952.545449534908	0.7298834447354009	2022.0673768292372	32.86535059961362	15.343103369982845	13.833105059557454	0.36415325568906554	32.98667537648979	0.3282086144594916	0.1700478968949869	0.16884192311548885	0.33290156553003514	0.13129304996596702	6.153340849262087E-4	6.153340849262081E-4	-28952.545449534908	0.0	-524.5678262758499
7075000	-29499.802541838406	-554.5884436150449	-28945.21409822336	0.8413744019012628	2021.9558858720713	34.06559571078443	26.482190643713402	13.478326821220664	0.3071074849136239	17.6362196697525	0.3308449488832133	0.1643898255156774	0.17182096551278836	0.3329442600883235	0.2592275842547766	5.86585206135506E-4	5.865852061355069E-4	-28945.21409822336	0.0	-533.9759580176699
7100000	-29559.342891778935	-599.6945687750551	-28959.64832300388	0.8673542952539347	2021.9299059787186	38.508972536159725	16.2455406129687	11.073498875953014	0.37545949422154856	21.62406048479384	0.3331652569348882	0.170367366280877	0.1699606380869351	0.32650673869730235	0.16118482244615137	5.088801636180913E-4	5.088801636180901E-4	-28959.64832300388	0.0	-581.7105369569769
7125000	-29535.835250389264	-569.2978856103919	-28966.537364778873	0.8145087327929592	2021.9827515411796	35.59126697171386	24.73798773468607	13.129554063414583	0.3162500086075018	28.551965396173422	0.33244037839328744	0.17306819963150505	0.16764698251153037	0.32684443946367964	0.9357649061543774	5.032918508268078E-4	5.03291850826808E-4	-28966.537364778873	0.0	-546.616616800569
7150000	-29539.74669784632	-589.546745530848	-28950.19995231547	0.7604556863576912	2022.0368045876148	37.675113795769526	16.210413007095458	19.783564177263234	0.4125297974897307	34.284549887751126	0.3249886927134399	0.17221809596177887	0.17076054307585203	0.3320326682489318	0.5581146392814077	5.029506040113565E-4	5.029506040113565E-4	-28950.19995231547	0.0	-560.9203839407676
7175000	-29513.84021120825	-578.914224788566	-28934.925986419687	0.7199941561483648	2022.0772661178241	35.8980023196722	11.718749395199703	20.187507206679367	0.44860956394450546	34.82571982392541	0.3308995596132222	0.16727189737097045	0.16593451351574073	0.335894029500069	0.1567963834083463	5.273284893851273E-4	5.273284893851267E-4	-28934.925986419687	0.0	-550.9698745977079
7200000	-29555.04668926063	-588.7599909321708	-28966.28669832846	0.7440638130940675	2022.0531964608786	37.2714721159605	13.693097019399364	19.563458570198645	0.4365817113374825	33.33278432362861	0.33545258688195817	0.1698359061542069	0.17387118877428037	0.32084031818955694	0.4391734238361859	5.068722133807576E-4	5.068722133807577E-4	-28966.28669832846	0.0	-560.8339496576082
